;COD_ESTACION;NOM_ESTACION;FECHA;HORA;SO2;CO;NO;NO2;NOx;O3;PM10;PM2.5;PM1;NH3;C6H6;C7H8;C8H10;Direc.;H.Rel.;Precip.;Pres.;R.Sol.;Ruido;Temp.;UV-B;Veloc.;Veloc.max.;As;BaA;BaP;BbFA;BjFA;BkFA;Cd;DahA;FA;HMN;H2S;IcdP;Ni;Pb;PST
37394;3065006;ELX - AGROALIMENTARI;2024-07-08;2;4;0,1;1;4;6;52;;;;;;;;71;94;0;1013;0;;23,9;;0,2;;;;;;;;;;;;;;;;
37395;3065006;ELX - AGROALIMENTARI;2024-07-08;3;4;0,1;1;3;4;50;;;;;;;;42;95;0;1013;0;;23,7;;0,2;;;;;;;;;;;;;;;;
37396;3065006;ELX - AGROALIMENTARI;2024-07-08;4;4;0,1;1;4;5;54;;;;;;;;23;96;0;1013;0;;23,7;;0,2;;;;;;;;;;;;;;;;
37397;3065006;ELX - AGROALIMENTARI;2024-07-08;5;4;0,1;1;3;5;54;;;;;;;;21;97;0;1013;1;;23,5;;0,2;;;;;;;;;;;;;;;;
37398;3065006;ELX - AGROALIMENTARI;2024-07-08;6;4;0,1;2;10;12;48;;;;;;;;21;98;0;1013;43;;24;;0,2;;;;;;;;;;;;;;;;
37399;3065006;ELX - AGROALIMENTARI;2024-07-08;7;4;0,1;1;5;7;66;;;;;;;;51;93;0;1013;194;;25,2;;0,3;;;;;;;;;;;;;;;;
37400;3065006;ELX - AGROALIMENTARI;2024-07-08;8;4;0,1;2;4;6;73;;;;;;;;84;82;0;1013;394;;26,7;;0,4;;;;;;;;;;;;;;;;
37401;3065006;ELX - AGROALIMENTARI;2024-07-08;9;4;0,1;2;3;6;78;;;;;;;;109;72;0;1013;613;;27,9;;0,8;;;;;;;;;;;;;;;;
37402;3065006;ELX - AGROALIMENTARI;2024-07-08;10;4;0,1;1;2;3;79;;;;;;;;123;71;0;1014;798;;28,2;;2;;;;;;;;;;;;;;;;
37403;3065006;ELX - AGROALIMENTARI;2024-07-08;11;4;0,1;2;2;4;81;;;;;;;;116;70;0;1013;806;;28,3;;2,5;;;;;;;;;;;;;;;;
37404;3065006;ELX - AGROALIMENTARI;2024-07-08;12;4;0,1;2;4;6;84;;;;;;;;136;68;0;1013;980;;29;;2,9;;;;;;;;;;;;;;;;
37405;3065006;ELX - AGROALIMENTARI;2024-07-08;13;4;0,1;1;3;5;79;;;;;;;;138;68;0;1013;972;;29,1;;3,6;;;;;;;;;;;;;;;;
37406;3065006;ELX - AGROALIMENTARI;2024-07-08;14;4;0,1;1;2;4;79;;;;;;;;129;69;0;1013;905;;28,8;;3,5;;;;;;;;;;;;;;;;
37407;3065006;ELX - AGROALIMENTARI;2024-07-08;15;4;0,1;2;2;4;82;;;;;;;;127;68;0;1013;826;;28,8;;3,6;;;;;;;;;;;;;;;;
37408;3065006;ELX - AGROALIMENTARI;2024-07-08;16;4;0,1;1;2;4;73;;;;;;;;132;70;0;1013;691;;28,3;;3,9;;;;;;;;;;;;;;;;
37409;3065006;ELX - AGROALIMENTARI;2024-07-08;17;4;0,1;1;4;5;76;;;;;;;;121;72;0;1013;447;;27,8;;3,1;;;;;;;;;;;;;;;;
37410;3065006;ELX - AGROALIMENTARI;2024-07-08;18;4;0,1;2;3;5;74;;;;;;;;84;73;0;1013;245;;27,1;;2,2;;;;;;;;;;;;;;;;
37411;3065006;ELX - AGROALIMENTARI;2024-07-08;19;4;0,1;1;2;4;74;;;;;;;;74;74;0;1013;77;;26,3;;1,5;;;;;;;;;;;;;;;;
37412;3065006;ELX - AGROALIMENTARI;2024-07-08;20;4;0,1;2;2;5;70;;;;;;;;111;78;0;1013;6;;25,4;;0,8;;;;;;;;;;;;;;;;
37413;3065006;ELX - AGROALIMENTARI;2024-07-08;21;4;0,1;1;3;4;65;;;;;;;;100;82;0;1014;0;;24,7;;0,3;;;;;;;;;;;;;;;;
37414;3065006;ELX - AGROALIMENTARI;2024-07-08;22;4;0,1;2;4;6;63;;;;;;;;77;84;0;1014;0;;24,3;;0,3;;;;;;;;;;;;;;;;
37415;3065006;ELX - AGROALIMENTARI;2024-07-08;23;4;0,1;1;4;6;62;;;;;;;;45;86;0;1014;0;;24,1;;0,2;;;;;;;;;;;;;;;;
37416;3065006;ELX - AGROALIMENTARI;2024-07-09;0;4;0,1;1;3;5;63;;;;;;;;26;87;0;1013;0;;23,9;;0,2;;;;;;;;;;;;;;;;
37417;3065006;ELX - AGROALIMENTARI;2024-07-09;1;4;0,1;1;4;5;59;;;;;;;;36;88;0;1013;0;;23,7;;0,2;;;;;;;;;;;;;;;;
37418;3065006;ELX - AGROALIMENTARI;2024-07-09;2;4;0,1;5;9;15;39;;;;;;;;215;90;0;1013;0;;23,2;;0,2;;;;;;;;;;;;;;;;
37419;3065006;ELX - AGROALIMENTARI;2024-07-09;3;4;0,1;6;10;18;36;;;;;;;;256;91;0;1013;0;;23,1;;0,2;;;;;;;;;;;;;;;;
37420;3065006;ELX - AGROALIMENTARI;2024-07-09;4;4;0,1;3;5;8;38;;;;;;;;294;92;0;1013;0;;23,1;;0,2;;;;;;;;;;;;;;;;
37421;3065006;ELX - AGROALIMENTARI;2024-07-09;5;4;0,1;2;8;10;41;;;;;;;;306;91;0;1013;1;;23,6;;0,2;;;;;;;;;;;;;;;;
37422;3065006;ELX - AGROALIMENTARI;2024-07-09;6;4;0,1;2;9;12;38;;;;;;;;337;90;0;1013;41;;23,6;;0,4;;;;;;;;;;;;;;;;
37423;3065006;ELX - AGROALIMENTARI;2024-07-09;7;4;0,1;2;8;11;46;;;;;;;;338;84;0;1013;184;;25,2;;0,4;;;;;;;;;;;;;;;;
37424;3065006;ELX - AGROALIMENTARI;2024-07-09;8;4;0,1;2;5;8;57;;;;;;;;60;74;0;1014;375;;26,6;;0,4;;;;;;;;;;;;;;;;
37425;3065006;ELX - AGROALIMENTARI;2024-07-09;9;4;0,1;2;6;9;71;;;;;;;;133;66;0;1014;552;;28,1;;0,5;;;;;;;;;;;;;;;;
37426;3065006;ELX - AGROALIMENTARI;2024-07-09;10;4;0,1;1;3;5;87;;;;;;;;121;65;0;1014;707;;28,5;;1,4;;;;;;;;;;;;;;;;
37427;3065006;ELX - AGROALIMENTARI;2024-07-09;11;4;0,1;1;4;6;87;;;;;;;;140;68;0;1014;815;;28,4;;2;;;;;;;;;;;;;;;;
37428;3065006;ELX - AGROALIMENTARI;2024-07-09;12;4;0,1;1;2;4;81;;;;;;;;136;69;0;1014;907;;28,7;;2,1;;;;;;;;;;;;;;;;
37429;3065006;ELX - AGROALIMENTARI;2024-07-09;13;4;0,1;1;4;6;81;;;;;;;;133;68;0;1014;911;;28,9;;2,7;;;;;;;;;;;;;;;;
37430;3065006;ELX - AGROALIMENTARI;2024-07-09;14;4;0,1;1;3;4;86;;;;;;;;138;69;0;1013;908;;29;;3,2;;;;;;;;;;;;;;;;
37431;3065006;ELX - AGROALIMENTARI;2024-07-09;15;4;0,1;1;3;5;82;;;;;;;;137;70;0;1013;788;;28,9;;3,6;;;;;;;;;;;;;;;;
37432;3065006;ELX - AGROALIMENTARI;2024-07-09;16;4;0,1;2;3;5;83;;;;;;;;134;73;0;1013;651;;28,1;;3,4;;;;;;;;;;;;;;;;
37433;3065006;ELX - AGROALIMENTARI;2024-07-09;17;4;0,1;1;3;5;77;;;;;;;;141;73;0;1013;477;;27,8;;2,4;;;;;;;;;;;;;;;;
37434;3065006;ELX - AGROALIMENTARI;2024-07-09;18;4;0,1;2;2;4;73;;;;;;;;132;74;0;1013;273;;27,5;;1;;;;;;;;;;;;;;;;
37435;3065006;ELX - AGROALIMENTARI;2024-07-09;19;4;0,1;1;2;4;74;;;;;;;;138;77;0;1013;79;;26,8;;0,7;;;;;;;;;;;;;;;;
37436;3065006;ELX - AGROALIMENTARI;2024-07-09;20;4;0,1;1;3;4;71;;;;;;;;150;82;0;1013;6;;25,8;;0,4;;;;;;;;;;;;;;;;
37437;3065006;ELX - AGROALIMENTARI;2024-07-09;21;4;0,1;1;3;4;66;;;;;;;;143;86;0;1014;0;;25,2;;0,3;;;;;;;;;;;;;;;;
37438;3065006;ELX - AGROALIMENTARI;2024-07-09;22;4;0,1;2;3;5;67;;;;;;;;243;89;0;1014;0;;25;;0,2;;;;;;;;;;;;;;;;
37439;3065006;ELX - AGROALIMENTARI;2024-07-09;23;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;
37440;3065006;ELX - AGROALIMENTARI;2024-07-10;0;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;
37441;3065006;ELX - AGROALIMENTARI;2024-07-10;1;4;0,1;1;3;4;62;;;;;;;;211;93;0;1014;0;;24,1;;0,2;;;;;;;;;;;;;;;;
37442;3065006;ELX - AGROALIMENTARI;2024-07-10;2;4;0,1;1;3;3;53;;;;;;;;277;95;0;1014;0;;23,8;;0,3;;;;;;;;;;;;;;;;
37443;3065006;ELX - AGROALIMENTARI;2024-07-10;3;4;0,1;2;5;8;39;;;;;;;;274;96;0;1013;0;;23,6;;0,3;;;;;;;;;;;;;;;;
37444;3065006;ELX - AGROALIMENTARI;2024-07-10;4;4;0,1;1;4;6;38;;;;;;;;280;95;0;1013;0;;23,4;;0,2;;;;;;;;;;;;;;;;
37445;3065006;ELX - AGROALIMENTARI;2024-07-10;5;4;0,1;1;11;13;28;;;;;;;;271;96;0;1014;1;;23,2;;0,3;;;;;;;;;;;;;;;;
37446;3065006;ELX - AGROALIMENTARI;2024-07-10;6;4;0,1;3;22;28;22;;;;;;;;278;95;0;1014;36;;23,3;;0,3;;;;;;;;;;;;;;;;
37447;3065006;ELX - AGROALIMENTARI;2024-07-10;7;4;0,1;3;16;20;37;;;;;;;;247;88;0;1014;192;;25,4;;0,5;;;;;;;;;;;;;;;;
37448;3065006;ELX - AGROALIMENTARI;2024-07-10;8;4;0,1;3;10;14;53;;;;;;;;228;78;0;1014;385;;27,1;;1;;;;;;;;;;;;;;;;
37449;3065006;ELX - AGROALIMENTARI;2024-07-10;9;4;0,1;2;8;11;71;;;;;;;;207;69;0;1014;565;;29,1;;0,7;;;;;;;;;;;;;;;;
37450;3065006;ELX - AGROALIMENTARI;2024-07-10;10;4;0,1;1;5;7;93;;;;;;;;145;63;0;1014;727;;31;;0,8;;;;;;;;;;;;;;;;
37451;3065006;ELX - AGROALIMENTARI;2024-07-10;11;4;0,1;1;4;5;101;;;;;;;;117;65;0;1014;841;;31,3;;2,2;;;;;;;;;;;;;;;;
37452;3065006;ELX - AGROALIMENTARI;2024-07-10;12;4;0,1;1;3;5;101;;;;;;;;122;69;0;1014;924;;30,5;;4;;;;;;;;;;;;;;;;
37453;3065006;ELX - AGROALIMENTARI;2024-07-10;13;4;0,1;1;3;5;102;;;;;;;;119;65;0;1014;942;;30,7;;3,5;;;;;;;;;;;;;;;;
37454;3065006;ELX - AGROALIMENTARI;2024-07-10;14;4;0,1;1;3;3;100;;;;;;;;103;61;0;1014;901;;30,9;;3;;;;;;;;;;;;;;;;
37455;3065006;ELX - AGROALIMENTARI;2024-07-10;15;4;0,1;1;3;5;106;;;;;;;;113;61;0;1014;806;;31,2;;2,5;;;;;;;;;;;;;;;;
37456;3065006;ELX - AGROALIMENTARI;2024-07-10;16;4;0,1;2;3;5;108;;;;;;;;116;61;0;1014;668;;31,3;;2,3;;;;;;;;;;;;;;;;
37457;3065006;ELX - AGROALIMENTARI;2024-07-10;17;4;0,1;1;2;4;100;;;;;;;;116;63;0;1014;494;;31,1;;2,2;;;;;;;;;;;;;;;;
37458;3065006;ELX - AGROALIMENTARI;2024-07-10;18;4;0,1;1;4;5;97;;;;;;;;103;64;0;1014;295;;30,7;;1,8;;;;;;;;;;;;;;;;
37459;3065006;ELX - AGROALIMENTARI;2024-07-10;19;4;0,1;1;3;5;91;;;;;;;;130;74;0;1014;80;;28,8;;0,8;;;;;;;;;;;;;;;;
37460;3065006;ELX - AGROALIMENTARI;2024-07-10;20;4;0,1;2;3;6;83;;;;;;;;128;86;0;1014;6;;26,9;;0,3;;;;;;;;;;;;;;;;
37461;3065006;ELX - AGROALIMENTARI;2024-07-10;21;4;0,1;2;4;6;78;;;;;;;;122;93;0;1014;0;;25,9;;0,2;;;;;;;;;;;;;;;;
37462;3065006;ELX - AGROALIMENTARI;2024-07-10;22;4;0,1;1;3;5;77;;;;;;;;99;96;0;1014;0;;25,4;;0,2;;;;;;;;;;;;;;;;
37463;3065006;ELX - AGROALIMENTARI;2024-07-10;23;4;0,1;1;4;5;67;;;;;;;;114;98;0;1014;0;;25,1;;0,2;;;;;;;;;;;;;;;;
37464;3065006;ELX - AGROALIMENTARI;2024-07-11;0;4;0,1;1;4;6;58;;;;;;;;172;99;0;1014;0;;24,8;;0,2;;;;;;;;;;;;;;;;
37465;3065006;ELX - AGROALIMENTARI;2024-07-11;1;4;0,1;1;4;5;62;;;;;;;;262;99;0;1014;0;;24,6;;0,2;;;;;;;;;;;;;;;;
37466;3065006;ELX - AGROALIMENTARI;2024-07-11;2;4;0,1;1;4;5;59;;;;;;;;270;99;0;1014;0;;24,3;;0,2;;;;;;;;;;;;;;;;
37467;3065006;ELX - AGROALIMENTARI;2024-07-11;3;4;0,1;2;4;6;41;;;;;;;;295;99;0;1014;0;;23,8;;0,2;;;;;;;;;;;;;;;;
37468;3065006;ELX - AGROALIMENTARI;2024-07-11;4;4;0,1;1;6;7;33;;;;;;;;351;99;0;1014;0;;23,4;;0,2;;;;;;;;;;;;;;;;
37469;3065006;ELX - AGROALIMENTARI;2024-07-11;5;4;0,1;1;11;13;24;;;;;;;;3;99;0;1014;1;;22,5;;0,2;;;;;;;;;;;;;;;;
37470;3065006;ELX - AGROALIMENTARI;2024-07-11;6;4;0,1;10;26;41;9;;;;;;;;356;99;0;1014;39;;22,4;;0,2;;;;;;;;;;;;;;;;
37471;3065006;ELX - AGROALIMENTARI;2024-07-11;7;4;0,1;8;21;32;30;;;;;;;;62;99;0;1014;170;;24,4;;0,2;;;;;;;;;;;;;;;;
37472;3065006;ELX - AGROALIMENTARI;2024-07-11;8;;;;;;;;;;;;;;86;99;0;1014;376;;25,7;;0,5;;;;;;;;;;;;;;;;
37473;3065006;ELX - AGROALIMENTARI;2024-07-11;9;;;;;;;;;;;;;;104;91;0;1014;563;;27,8;;0,7;;;;;;;;;;;;;;;;
37474;3065006;ELX - AGROALIMENTARI;2024-07-11;10;;;;;;;;;;;;;;130;83;0;1014;709;;28,9;;1,6;;;;;;;;;;;;;;;;
37475;3065006;ELX - AGROALIMENTARI;2024-07-11;11;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;
37476;3065006;ELX - AGROALIMENTARI;2024-07-11;12;4;0,1;1;3;5;89;;;;;;;;134;74;0,1;1014;910;;29,3;;1,7;;;;;;;;;;;;;;;;
37477;3065006;ELX - AGROALIMENTARI;2024-07-11;13;4;0,1;1;2;3;87;;;;;;;;128;72;0;1014;943;;29,6;;2,3;;;;;;;;;;;;;;;;
37478;3065006;ELX - AGROALIMENTARI;2024-07-11;14;4;0,1;1;3;4;85;;;;;;;;130;69;0;1014;909;;29,8;;2,2;;;;;;;;;;;;;;;;
37479;3065006;ELX - AGROALIMENTARI;2024-07-11;15;4;0,1;1;3;4;89;;;;;;;;132;66;0;1014;817;;29,9;;2,5;;;;;;;;;;;;;;;;
37480;3065006;ELX - AGROALIMENTARI;2024-07-11;16;4;0,1;2;2;4;83;;;;;;;;135;68;0;1013;664;;29,7;;2,4;;;;;;;;;;;;;;;;
37481;3065006;ELX - AGROALIMENTARI;2024-07-11;17;4;0,1;2;3;6;83;;;;;;;;128;70;0;1013;489;;29,3;;2,1;;;;;;;;;;;;;;;;
37482;3065006;ELX - AGROALIMENTARI;2024-07-11;18;4;0,1;1;2;3;80;;;;;;;;134;71;0;1013;297;;28,5;;1,8;;;;;;;;;;;;;;;;
37483;3065006;ELX - AGROALIMENTARI;2024-07-11;19;4;0,1;1;3;4;71;;;;;;;;125;74;0;1013;78;;27,7;;0,9;;;;;;;;;;;;;;;;
37484;3065006;ELX - AGROALIMENTARI;2024-07-11;20;4;0,1;1;3;4;71;;;;;;;;125;83;0;1013;6;;26,6;;0,6;;;;;;;;;;;;;;;;
37485;3065006;ELX - AGROALIMENTARI;2024-07-11;21;4;0,1;1;3;4;67;;;;;;;;75;88;0;1013;0;;25,9;;0,3;;;;;;;;;;;;;;;;
37486;3065006;ELX - AGROALIMENTARI;2024-07-11;22;4;0,1;1;4;6;66;;;;;;;;53;92;0;1013;0;;25,6;;0,2;;;;;;;;;;;;;;;;
37487;3065006;ELX - AGROALIMENTARI;2024-07-11;23;3;0,1;1;4;6;66;;;;;;;;45;95;0;1013;0;;25,4;;0,2;;;;;;;;;;;;;;;;
37488;3065006;ELX - AGROALIMENTARI;2024-07-12;0;3;0,1;1;5;6;66;;;;;;;;82;97;0;1013;0;;25;;0,2;;;;;;;;;;;;;;;;
37489;3065006;ELX - AGROALIMENTARI;2024-07-12;1;3;0,1;1;4;5;69;;;;;;;;12;99;0;1012;0;;24,9;;0,2;;;;;;;;;;;;;;;;
37490;3065006;ELX - AGROALIMENTARI;2024-07-12;2;3;0,1;1;4;6;74;;;;;;;;1;99;0;1012;0;;24,9;;0,2;;;;;;;;;;;;;;;;
37491;3065006;ELX - AGROALIMENTARI;2024-07-12;3;3;0,1;1;5;6;40;;;;;;;;251;99;0;1012;0;;24,2;;0,3;;;;;;;;;;;;;;;;
37492;3065006;ELX - AGROALIMENTARI;2024-07-12;4;3;0,1;1;7;9;43;;;;;;;;273;99;0;1012;0;;24,2;;0,3;;;;;;;;;;;;;;;;
37493;3065006;ELX - AGROALIMENTARI;2024-07-12;5;3;0,1;2;14;17;29;;;;;;;;266;99;0;1012;1;;23,9;;0,2;;;;;;;;;;;;;;;;
37494;3065006;ELX - AGROALIMENTARI;2024-07-12;6;3;0,1;3;14;18;28;;;;;;;;254;99;0;1012;39;;23,8;;0,9;;;;;;;;;;;;;;;;
37495;3065006;ELX - AGROALIMENTARI;2024-07-12;7;3;0,1;3;12;17;33;;;;;;;;250;92;0;1012;186;;25,4;;0,5;;;;;;;;;;;;;;;;
37496;3065006;ELX - AGROALIMENTARI;2024-07-12;8;3;0,1;3;12;16;55;;;;;;;;117;73;0;1012;385;;28,7;;0,3;;;;;;;;;;;;;;;;
37497;3065006;ELX - AGROALIMENTARI;2024-07-12;9;4;0,1;2;13;16;64;;;;;;;;72;67;0;1012;566;;29,7;;1,8;;;;;;;;;;;;;;;;
37498;3065006;ELX - AGROALIMENTARI;2024-07-12;10;3;0,1;2;7;10;90;;;;;;;;74;72;0;1012;727;;29,9;;3;;;;;;;;;;;;;;;;
37499;3065006;ELX - AGROALIMENTARI;2024-07-12;11;4;0,1;2;4;6;97;;;;;;;;84;67;0;1012;843;;30,3;;4,5;;;;;;;;;;;;;;;;
37500;3065006;ELX - AGROALIMENTARI;2024-07-12;12;4;0,1;1;3;4;99;;;;;;;;87;62;0;1012;926;;31,2;;4,9;;;;;;;;;;;;;;;;
37501;3065006;ELX - AGROALIMENTARI;2024-07-12;13;4;0,1;1;4;6;105;;;;;;;;83;59;0;1012;939;;31,6;;4,6;;;;;;;;;;;;;;;;
37502;3065006;ELX - AGROALIMENTARI;2024-07-12;14;4;0,1;1;3;5;105;;;;;;;;80;64;0;1012;888;;31,1;;4,1;;;;;;;;;;;;;;;;
37503;3065006;ELX - AGROALIMENTARI;2024-07-12;15;4;0,1;1;4;5;101;;;;;;;;87;71;0;1012;775;;30,5;;4;;;;;;;;;;;;;;;;
37504;3065006;ELX - AGROALIMENTARI;2024-07-12;16;4;0,1;2;3;6;89;;;;;;;;79;74;0;1012;590;;30;;3,9;;;;;;;;;;;;;;;;
37505;3065006;ELX - AGROALIMENTARI;2024-07-12;17;4;0,1;2;4;6;90;;;;;;;;66;77;0;1012;425;;29,4;;3,2;;;;;;;;;;;;;;;;
37506;3065006;ELX - AGROALIMENTARI;2024-07-12;18;4;0,1;1;5;6;95;;;;;;;;52;82;0;1012;234;;28,5;;3,5;;;;;;;;;;;;;;;;
37507;3065006;ELX - AGROALIMENTARI;2024-07-12;19;4;0,1;2;3;6;90;;;;;;;;63;86;0;1012;80;;27,8;;2,6;;;;;;;;;;;;;;;;
37508;3065006;ELX - AGROALIMENTARI;2024-07-12;20;4;0,1;1;4;6;;;;;;;;;61;90;0;1012;5;;27;;1,8;;;;;;;;;;;;;;;;
37509;3065006;ELX - AGROALIMENTARI;2024-07-12;21;4;0,1;1;4;5;;;;;;;;;47;93;0;1012;0;;26,6;;2,2;;;;;;;;;;;;;;;;
37510;3065006;ELX - AGROALIMENTARI;2024-07-12;22;4;0,1;1;5;7;;;;;;;;;51;95;0;1012;0;;26,4;;1,4;;;;;;;;;;;;;;;;
37511;3065006;ELX - AGROALIMENTARI;2024-07-12;23;4;0,1;1;5;7;;;;;;;;;60;97;0;1012;0;;26,1;;0,2;;;;;;;;;;;;;;;;
37512;3065006;ELX - AGROALIMENTARI;2024-07-13;0;4;0,1;1;6;7;;;;;;;;;64;98;0;1012;0;;26;;0,3;;;;;;;;;;;;;;;;
37513;3065006;ELX - AGROALIMENTARI;2024-07-13;1;4;0,1;1;3;4;;;;;;;;;82;99;0;1012;0;;25,7;;0,3;;;;;;;;;;;;;;;;
37514;3065006;ELX - AGROALIMENTARI;2024-07-13;2;4;0,1;1;3;5;68;;;;;;;;100;99;0;1012;0;;25,8;;0,3;;;;;;;;;;;;;;;;
37515;3065006;ELX - AGROALIMENTARI;2024-07-13;3;4;0,1;1;2;4;64;;;;;;;;88;99;0;1012;0;;25,5;;0,6;;;;;;;;;;;;;;;;
37516;3065006;ELX - AGROALIMENTARI;2024-07-13;4;4;0,1;2;3;5;69;;;;;;;;85;96;0;1012;0;;25,6;;1,9;;;;;;;;;;;;;;;;
37517;3065006;ELX - AGROALIMENTARI;2024-07-13;5;4;0,1;1;3;5;66;;;;;;;;62;91;0;1012;0;;26,3;;1,3;;;;;;;;;;;;;;;;
37518;3065006;ELX - AGROALIMENTARI;2024-07-13;6;4;0,1;1;4;6;71;;;;;;;;58;91;0;1012;30;;26,4;;3;;;;;;;;;;;;;;;;
37519;3065006;ELX - AGROALIMENTARI;2024-07-13;7;4;0,1;1;2;4;70;;;;;;;;61;88;0;1012;125;;26,7;;2,5;;;;;;;;;;;;;;;;
37520;3065006;ELX - AGROALIMENTARI;2024-07-13;8;4;0,1;1;3;5;77;;;;;;;;76;83;0;1012;270;;27,3;;3,2;;;;;;;;;;;;;;;;
37521;3065006;ELX - AGROALIMENTARI;2024-07-13;9;4;0,1;1;3;4;80;;;;;;;;86;80;0;1012;359;;27,7;;3,1;;;;;;;;;;;;;;;;
37522;3065006;ELX - AGROALIMENTARI;2024-07-13;10;4;0,1;1;2;4;79;;;;;;;;83;79;0;1012;506;;28,1;;3,4;;;;;;;;;;;;;;;;
37523;3065006;ELX - AGROALIMENTARI;2024-07-13;11;4;0,1;1;3;5;76;;;;;;;;86;80;0;1012;532;;28;;4,8;;;;;;;;;;;;;;;;
37524;3065006;ELX - AGROALIMENTARI;2024-07-13;12;3;0,1;1;3;5;77;;;;;;;;87;76;0;1012;682;;28,8;;4,8;;;;;;;;;;;;;;;;
37525;3065006;ELX - AGROALIMENTARI;2024-07-13;13;3;0,1;1;3;5;76;;;;;;;;93;74;0;1012;458;;28,8;;4,2;;;;;;;;;;;;;;;;
37526;3065006;ELX - AGROALIMENTARI;2024-07-13;14;3;0,1;1;4;6;75;;;;;;;;123;75;0;1012;479;;29;;3,7;;;;;;;;;;;;;;;;
37527;3065006;ELX - AGROALIMENTARI;2024-07-13;15;3;0,1;1;3;4;75;;;;;;;;120;75;0;1012;730;;29,3;;4,1;;;;;;;;;;;;;;;;
37528;3065006;ELX - AGROALIMENTARI;2024-07-13;16;3;0,1;2;2;5;75;;;;;;;;117;75;0;1012;377;;28,8;;3,4;;;;;;;;;;;;;;;;
37529;3065006;ELX - AGROALIMENTARI;2024-07-13;17;3;0,1;2;2;4;73;;;;;;;;133;80;0;1012;195;;27,9;;2,7;;;;;;;;;;;;;;;;
37530;3065006;ELX - AGROALIMENTARI;2024-07-13;18;3;0,1;2;4;7;69;;;;;;;;96;81;0;1012;106;;27,6;;1,9;;;;;;;;;;;;;;;;
37531;3065006;ELX - AGROALIMENTARI;2024-07-13;19;3;0,1;1;3;5;71;;;;;;;;91;82;0;1012;40;;27,2;;1,5;;;;;;;;;;;;;;;;
37532;3065006;ELX - AGROALIMENTARI;2024-07-13;20;3;0,1;1;3;4;73;;;;;;;;109;83;0;1012;6;;26,8;;0,9;;;;;;;;;;;;;;;;
37533;3065006;ELX - AGROALIMENTARI;2024-07-13;21;3;0,1;1;3;5;74;;;;;;;;131;87;0;1012;0;;26,6;;0,6;;;;;;;;;;;;;;;;
37534;3065006;ELX - AGROALIMENTARI;2024-07-13;22;3;0,1;2;3;5;62;;;;;;;;115;92;0;1012;0;;26;;0,2;;;;;;;;;;;;;;;;
37535;3065006;ELX - AGROALIMENTARI;2024-07-13;23;3;0,1;2;3;5;59;;;;;;;;109;95;0;1012;0;;25,6;;0,2;;;;;;;;;;;;;;;;
37536;3065006;ELX - AGROALIMENTARI;2024-07-14;0;4;0,1;1;4;5;58;;;;;;;;162;95;0;1012;0;;25,6;;0,2;;;;;;;;;;;;;;;;
37537;3065006;ELX - AGROALIMENTARI;2024-07-14;1;4;0,1;10;9;25;56;;;;;;;;214;97;0;1012;0;;25,5;;0,2;;;;;;;;;;;;;;;;
37538;3065006;ELX - AGROALIMENTARI;2024-07-14;2;4;0,1;2;3;5;62;;;;;;;;290;98;0;1012;0;;25,2;;0,2;;;;;;;;;;;;;;;;
37539;3065006;ELX - AGROALIMENTARI;2024-07-14;3;3;0,1;2;4;7;53;;;;;;;;230;99;0;1012;0;;25;;0,2;;;;;;;;;;;;;;;;
37540;3065006;ELX - AGROALIMENTARI;2024-07-14;4;3;0,1;6;6;16;54;;;;;;;;230;99;0;1012;0;;24,7;;0,2;;;;;;;;;;;;;;;;
37541;3065006;ELX - AGROALIMENTARI;2024-07-14;5;4;0,1;1;5;7;47;;;;;;;;209;99;0;1012;1;;24,2;;0,2;;;;;;;;;;;;;;;;
37542;3065006;ELX - AGROALIMENTARI;2024-07-14;6;4;0,1;1;5;6;41;;;;;;;;210;99;0;1012;38;;24,7;;0,2;;;;;;;;;;;;;;;;
37543;3065006;ELX - AGROALIMENTARI;2024-07-14;7;4;0,1;3;4;9;57;;;;;;;;219;99;0;1013;160;;25,7;;0,2;;;;;;;;;;;;;;;;
37544;3065006;ELX - AGROALIMENTARI;2024-07-14;8;4;0,1;3;4;7;57;;;;;;;;216;91;0;1013;355;;27,1;;0,3;;;;;;;;;;;;;;;;
37545;3065006;ELX - AGROALIMENTARI;2024-07-14;9;4;0,1;5;6;13;65;;;;;;;;228;81;0;1013;254;;27,6;;0,5;;;;;;;;;;;;;;;;
37546;3065006;ELX - AGROALIMENTARI;2024-07-14;10;4;0,1;6;9;17;65;;;;;;;;233;74;0;1013;386;;28,4;;0,8;;;;;;;;;;;;;;;;
37547;3065006;ELX - AGROALIMENTARI;2024-07-14;11;4;0,1;2;4;7;71;;;;;;;;207;69;0;1013;803;;29,8;;1;;;;;;;;;;;;;;;;
37548;3065006;ELX - AGROALIMENTARI;2024-07-14;12;4;0,1;2;2;5;76;;;;;;;;141;69;0;1012;901;;30,2;;3,5;;;;;;;;;;;;;;;;
37549;3065006;ELX - AGROALIMENTARI;2024-07-14;13;4;0,1;1;3;5;74;;;;;;;;126;69;0;1012;943;;30,3;;4,6;;;;;;;;;;;;;;;;
