;COD_ESTACION;NOM_ESTACION;FECHA;HORA;SO2;CO;NO;NO2;NOx;O3;PM10;PM2.5;PM1;NH3;C6H6;C7H8;C8H10;Direc.;H.Rel.;Precip.;Pres.;R.Sol.;Ruido;Temp.;UV-B;Veloc.;Veloc.max.;As;BaA;BaP;BbFA;BjFA;BkFA;Cd;DahA;FA;HMN;H2S;IcdP;Ni;Pb;PST
44685;3099002;ORIHUELA;2024-10-04;21;;;;;;68;;;;;;;;;88;;;;;;;;;;;;;;;;;;;;;;;
44686;3099002;ORIHUELA;2024-10-04;22;;;;;;47;;;;;;;;;93;;;;;;;;;;;;;;;;;;;;;;;
44687;3099002;ORIHUELA;2024-10-04;23;;;;;;24;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44688;3099002;ORIHUELA;2024-10-05;0;;;;;;16;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44689;3099002;ORIHUELA;2024-10-05;1;;;;;;24;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44690;3099002;ORIHUELA;2024-10-05;2;;;;;;20;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44691;3099002;ORIHUELA;2024-10-05;3;;;;;;18;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44692;3099002;ORIHUELA;2024-10-05;4;;;;;;13;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44693;3099002;ORIHUELA;2024-10-05;5;;;;;;13;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44694;3099002;ORIHUELA;2024-10-05;6;;;;;;14;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44695;3099002;ORIHUELA;2024-10-05;7;;;;;;8;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44696;3099002;ORIHUELA;2024-10-05;8;;;;;;19;;;;;;;;;97;;;;;;;;;;;;;;;;;;;;;;;
44697;3099002;ORIHUELA;2024-10-05;9;;;;;;44;;;;;;;;;90;;;;;;;;;;;;;;;;;;;;;;;
44698;3099002;ORIHUELA;2024-10-05;10;;;;;;58;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;
44699;3099002;ORIHUELA;2024-10-05;11;;;;;;70;;;;;;;;;75;;;;;;;;;;;;;;;;;;;;;;;
44700;3099002;ORIHUELA;2024-10-05;12;;;;;;71;;;;;;;;;66;;;;;;;;;;;;;;;;;;;;;;;
44701;3099002;ORIHUELA;2024-10-05;13;;;;;;71;;;;;;;;;54;;;;;;;;;;;;;;;;;;;;;;;
44702;3099002;ORIHUELA;2024-10-05;14;;;;;;85;;;;;;;;;55;;;;;;;;;;;;;;;;;;;;;;;
44703;3099002;ORIHUELA;2024-10-05;15;;;;;;99;;;;;;;;;65;;;;;;;;;;;;;;;;;;;;;;;
44704;3099002;ORIHUELA;2024-10-05;16;;;;;;101;;;;;;;;;66;;;;;;;;;;;;;;;;;;;;;;;
44705;3099002;ORIHUELA;2024-10-05;17;;;;;;93;;;;;;;;;69;;;;;;;;;;;;;;;;;;;;;;;
44706;3099002;ORIHUELA;2024-10-05;18;;;;;;81;;;;;;;;;71;;;;;;;;;;;;;;;;;;;;;;;
44707;3099002;ORIHUELA;2024-10-05;19;;;;;;69;;;;;;;;;78;;;;;;;;;;;;;;;;;;;;;;;
44708;3099002;ORIHUELA;2024-10-05;20;;;;;;51;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;
44709;3099002;ORIHUELA;2024-10-05;21;;;;;;32;;;;;;;;;91;;;;;;;;;;;;;;;;;;;;;;;
44710;3099002;ORIHUELA;2024-10-05;22;;;;;;21;;;;;;;;;94;;;;;;;;;;;;;;;;;;;;;;;
44711;3099002;ORIHUELA;2024-10-05;23;;;;;;13;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;;;
44712;3099002;ORIHUELA;2024-10-06;0;;;;;;14;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44713;3099002;ORIHUELA;2024-10-06;1;;;;;;13;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44714;3099002;ORIHUELA;2024-10-06;2;;;;;;15;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44715;3099002;ORIHUELA;2024-10-06;3;;;;;;15;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44716;3099002;ORIHUELA;2024-10-06;4;;;;;;19;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44717;3099002;ORIHUELA;2024-10-06;5;;;;;;23;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;;;
44718;3099002;ORIHUELA;2024-10-06;6;;;;;;23;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;
44719;3099002;ORIHUELA;2024-10-06;7;;;;;;20;;;;;;;;;95;;;;;;;;;;;;;;;;;;;;;;;
44720;3099002;ORIHUELA;2024-10-06;8;;;;;;26;;;;;;;;;86;;;;;;;;;;;;;;;;;;;;;;;
44721;3099002;ORIHUELA;2024-10-06;9;;;;;;36;;;;;;;;;74;;;;;;;;;;;;;;;;;;;;;;;
44722;3099002;ORIHUELA;2024-10-06;10;;;;;;35;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;
44723;3099002;ORIHUELA;2024-10-06;11;;;;;;36;;;;;;;;;52;;;;;;;;;;;;;;;;;;;;;;;
44724;3099002;ORIHUELA;2024-10-06;12;;;;;;43;;;;;;;;;47;;;;;;;;;;;;;;;;;;;;;;;
44725;3099002;ORIHUELA;2024-10-06;13;;;;;;38;;;;;;;;;42;;;;;;;;;;;;;;;;;;;;;;;
44726;3099002;ORIHUELA;2024-10-06;14;;;;;;58;;;;;;;;;47;;;;;;;;;;;;;;;;;;;;;;;
44727;3099002;ORIHUELA;2024-10-06;15;;;;;;67;;;;;;;;;49;;;;;;;;;;;;;;;;;;;;;;;
44728;3099002;ORIHUELA;2024-10-06;16;;;;;;70;;;;;;;;;50;;;;;;;;;;;;;;;;;;;;;;;
44729;3099002;ORIHUELA;2024-10-06;17;;;;;;63;;;;;;;;;58;;;;;;;;;;;;;;;;;;;;;;;
44730;3099002;ORIHUELA;2024-10-06;18;;;;;;60;;;;;;;;;62;;;;;;;;;;;;;;;;;;;;;;;
44731;3099002;ORIHUELA;2024-10-06;19;;;;;;46;;;;;;;;;66;;;;;;;;;;;;;;;;;;;;;;;
44732;3099002;ORIHUELA;2024-10-06;20;;;;;;27;;;;;;;;;75;;;;;;;;;;;;;;;;;;;;;;;
44733;3099002;ORIHUELA;2024-10-06;21;;;;;;18;;;;;;;;;81;;;;;;;;;;;;;;;;;;;;;;;
44734;3099002;ORIHUELA;2024-10-06;22;;;;;;18;;;;;;;;;85;;;;;;;;;;;;;;;;;;;;;;;
44735;3099002;ORIHUELA;2024-10-06;23;;;;;;12;;;;;;;;;98;;;;;;;;;;;;;;;;;;;;;;;
44736;3099002;ORIHUELA;2024-10-07;0;;;;;;6;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44737;3099002;ORIHUELA;2024-10-07;1;;;;;;6;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44738;3099002;ORIHUELA;2024-10-07;2;;;;;;7;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44739;3099002;ORIHUELA;2024-10-07;3;;;;;;6;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44740;3099002;ORIHUELA;2024-10-07;4;;;;;;6;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44741;3099002;ORIHUELA;2024-10-07;5;;;;;;5;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44742;3099002;ORIHUELA;2024-10-07;6;;;;;;5;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44743;3099002;ORIHUELA;2024-10-07;7;;;;;;5;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44744;3099002;ORIHUELA;2024-10-07;8;;;;;;6;;;;;;;;;98;;;;;;;;;;;;;;;;;;;;;;;
44745;3099002;ORIHUELA;2024-10-07;9;;;;;;9;;;;;;;;;81;;;;;;;;;;;;;;;;;;;;;;;
44746;3099002;ORIHUELA;2024-10-07;10;;;;;;24;;;;;;;;;75;;;;;;;;;;;;;;;;;;;;;;;
44747;3099002;ORIHUELA;2024-10-07;11;;;;;;35;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;
44748;3099002;ORIHUELA;2024-10-07;12;;;;;;43;;;;;;;;;76;;;;;;;;;;;;;;;;;;;;;;;
44749;3099002;ORIHUELA;2024-10-07;13;;;;;;55;;;;;;;;;74;;;;;;;;;;;;;;;;;;;;;;;
44750;3099002;ORIHUELA;2024-10-07;14;;;;;;67;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;
44751;3099002;ORIHUELA;2024-10-07;15;;;;;;60;;;;;;;;;70;;;;;;;;;;;;;;;;;;;;;;;
44752;3099002;ORIHUELA;2024-10-07;16;;;;;;53;;;;;;;;;73;;;;;;;;;;;;;;;;;;;;;;;
44753;3099002;ORIHUELA;2024-10-07;17;;;;;;52;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;
44754;3099002;ORIHUELA;2024-10-07;18;;;;;;58;;;;;;;;;93;;;;;;;;;;;;;;;;;;;;;;;
44755;3099002;ORIHUELA;2024-10-07;19;;;;;;51;;;;;;;;;97;;;;;;;;;;;;;;;;;;;;;;;
44756;3099002;ORIHUELA;2024-10-07;20;;;;;;42;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;;;
44757;3099002;ORIHUELA;2024-10-07;21;;;;;;40;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44758;3099002;ORIHUELA;2024-10-07;22;;;;;;38;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;;;
44759;3099002;ORIHUELA;2024-10-07;23;;;;;;69;;;;;;;;;63;;;;;;;;;;;;;;;;;;;;;;;
44760;3099002;ORIHUELA;2024-10-08;0;;;;;;69;;;;;;;;;65;;;;;;;;;;;;;;;;;;;;;;;
44761;3099002;ORIHUELA;2024-10-08;1;;;;;;74;;;;;;;;;66;;;;;;;;;;;;;;;;;;;;;;;
44762;3099002;ORIHUELA;2024-10-08;2;;;;;;74;;;;;;;;;69;;;;;;;;;;;;;;;;;;;;;;;
44763;3099002;ORIHUELA;2024-10-08;3;;;;;;76;;;;;;;;;70;;;;;;;;;;;;;;;;;;;;;;;
44764;3099002;ORIHUELA;2024-10-08;4;;;;;;77;;;;;;;;;71;;;;;;;;;;;;;;;;;;;;;;;
44765;3099002;ORIHUELA;2024-10-08;5;;;;;;71;;;;;;;;;76;;;;;;;;;;;;;;;;;;;;;;;
44766;3099002;ORIHUELA;2024-10-08;6;;;;;;63;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;
44767;3099002;ORIHUELA;2024-10-08;7;;;;;;54;;;;;;;;;81;;;;;;;;;;;;;;;;;;;;;;;
44768;3099002;ORIHUELA;2024-10-08;8;;;;;;38;;;;;;;;;79;;;;;;;;;;;;;;;;;;;;;;;
44769;3099002;ORIHUELA;2024-10-08;9;;;;;;52;;;;;;;;;72;;;;;;;;;;;;;;;;;;;;;;;
44770;3099002;ORIHUELA;2024-10-08;10;;;;;;60;;;;;;;;;68;;;;;;;;;;;;;;;;;;;;;;;
44771;3099002;ORIHUELA;2024-10-08;11;;;;;;70;;;;;;;;;57;;;;;;;;;;;;;;;;;;;;;;;
44772;3099002;ORIHUELA;2024-10-08;12;;;;;;78;;;;;;;;;49;;;;;;;;;;;;;;;;;;;;;;;
44773;3099002;ORIHUELA;2024-10-08;13;;;;;;83;;;;;;;;;48;;;;;;;;;;;;;;;;;;;;;;;
44774;3099002;ORIHUELA;2024-10-08;14;;;;;;80;;;;;;;;;46;;;;;;;;;;;;;;;;;;;;;;;
44775;3099002;ORIHUELA;2024-10-08;15;;;;;;81;;;;;;;;;45;;;;;;;;;;;;;;;;;;;;;;;
44776;3099002;ORIHUELA;2024-10-08;16;;;;;;77;;;;;;;;;43;;;;;;;;;;;;;;;;;;;;;;;
44777;3099002;ORIHUELA;2024-10-08;17;;;;;;75;;;;;;;;;51;;;;;;;;;;;;;;;;;;;;;;;
44778;3099002;ORIHUELA;2024-10-08;18;;;;;;72;;;;;;;;;68;;;;;;;;;;;;;;;;;;;;;;;
44779;3099002;ORIHUELA;2024-10-08;19;;;;;;57;;;;;;;;;73;;;;;;;;;;;;;;;;;;;;;;;
44780;3099002;ORIHUELA;2024-10-08;20;;;;;;33;;;;;;;;;82;;;;;;;;;;;;;;;;;;;;;;;
44781;3099002;ORIHUELA;2024-10-08;21;;;;;;25;;;;;;;;;86;;;;;;;;;;;;;;;;;;;;;;;
44782;3099002;ORIHUELA;2024-10-08;22;;;;;;23;;;;;;;;;89;;;;;;;;;;;;;;;;;;;;;;;
44783;3099002;ORIHUELA;2024-10-08;23;;;;;;21;;;;;;;;;86;;;;;;;;;;;;;;;;;;;;;;;
44784;3099002;ORIHUELA;2024-10-09;0;;;;;;17;;;;;;;;;98;;;;;;;;;;;;;;;;;;;;;;;
44785;3099002;ORIHUELA;2024-10-09;1;;;;;;19;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44786;3099002;ORIHUELA;2024-10-09;2;;;;;;19;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44787;3099002;ORIHUELA;2024-10-09;3;;;;;;22;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44788;3099002;ORIHUELA;2024-10-09;4;;;;;;15;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44789;3099002;ORIHUELA;2024-10-09;5;;;;;;18;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44790;3099002;ORIHUELA;2024-10-09;6;;;;;;12;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44791;3099002;ORIHUELA;2024-10-09;7;;;;;;12;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44792;3099002;ORIHUELA;2024-10-09;8;;;;;;19;;;;;;;;;98;;;;;;;;;;;;;;;;;;;;;;;
44793;3099002;ORIHUELA;2024-10-09;9;;;;;;32;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;
44794;3099002;ORIHUELA;2024-10-09;10;;;;;;40;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;
44795;3099002;ORIHUELA;2024-10-09;11;;;;;;61;;;;;;;;;70;;;;;;;;;;;;;;;;;;;;;;;
44796;3099002;ORIHUELA;2024-10-09;12;;;;;;69;;;;;;;;;71;;;;;;;;;;;;;;;;;;;;;;;
44797;3099002;ORIHUELA;2024-10-09;13;;;;;;65;;;;;;;;;68;;;;;;;;;;;;;;;;;;;;;;;
44798;3099002;ORIHUELA;2024-10-09;14;;;;;;65;;;;;;;;;64;;;;;;;;;;;;;;;;;;;;;;;
44799;3099002;ORIHUELA;2024-10-09;15;;;;;;58;;;;;;;;;61;;;;;;;;;;;;;;;;;;;;;;;
44800;3099002;ORIHUELA;2024-10-09;16;;;;;;63;;;;;;;;;63;;;;;;;;;;;;;;;;;;;;;;;
44801;3099002;ORIHUELA;2024-10-09;17;;;;;;59;;;;;;;;;67;;;;;;;;;;;;;;;;;;;;;;;
44802;3099002;ORIHUELA;2024-10-09;18;;;;;;38;;;;;;;;;78;;;;;;;;;;;;;;;;;;;;;;;
44803;3099002;ORIHUELA;2024-10-09;19;;;;;;21;;;;;;;;;90;;;;;;;;;;;;;;;;;;;;;;;
44804;3099002;ORIHUELA;2024-10-09;20;;;;;;14;;;;;;;;;95;;;;;;;;;;;;;;;;;;;;;;;
44805;3099002;ORIHUELA;2024-10-09;21;;;;;;18;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;
44806;3099002;ORIHUELA;2024-10-09;22;;;;;;33;;;;;;;;;91;;;;;;;;;;;;;;;;;;;;;;;
44807;3099002;ORIHUELA;2024-10-09;23;;;;;;44;;;;;;;;;81;;;;;;;;;;;;;;;;;;;;;;;
44808;3099002;ORIHUELA;2024-10-10;0;;;;;;42;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;
44809;3099002;ORIHUELA;2024-10-10;1;;;;;;41;;;;;;;;;85;;;;;;;;;;;;;;;;;;;;;;;
44810;3099002;ORIHUELA;2024-10-10;2;;;;;;65;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;
44811;3099002;ORIHUELA;2024-10-10;3;;;;;;69;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;
44812;3099002;ORIHUELA;2024-10-10;4;;;;;;59;;;;;;;;;87;;;;;;;;;;;;;;;;;;;;;;;
44813;3099002;ORIHUELA;2024-10-10;5;;;;;;66;;;;;;;;;83;;;;;;;;;;;;;;;;;;;;;;;
44814;3099002;ORIHUELA;2024-10-10;6;;;;;;66;;;;;;;;;83;;;;;;;;;;;;;;;;;;;;;;;
44815;3099002;ORIHUELA;2024-10-10;7;;;;;;64;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;
44816;3099002;ORIHUELA;2024-10-10;8;;;;;;63;;;;;;;;;77;;;;;;;;;;;;;;;;;;;;;;;
44817;3099002;ORIHUELA;2024-10-10;9;;;;;;74;;;;;;;;;69;;;;;;;;;;;;;;;;;;;;;;;
44818;3099002;ORIHUELA;2024-10-10;10;;;;;;75;;;;;;;;;67;;;;;;;;;;;;;;;;;;;;;;;
44819;3099002;ORIHUELA;2024-10-10;11;;;;;;79;;;;;;;;;64;;;;;;;;;;;;;;;;;;;;;;;
44820;3099002;ORIHUELA;2024-10-10;12;;;;;;79;;;;;;;;;62;;;;;;;;;;;;;;;;;;;;;;;
44821;3099002;ORIHUELA;2024-10-10;13;;;;;;79;;;;;;;;;60;;;;;;;;;;;;;;;;;;;;;;;
44822;3099002;ORIHUELA;2024-10-10;14;;;;;;79;;;;;;;;;59;;;;;;;;;;;;;;;;;;;;;;;
44823;3099002;ORIHUELA;2024-10-10;15;;;;;;77;;;;;;;;;64;;;;;;;;;;;;;;;;;;;;;;;
44824;3099002;ORIHUELA;2024-10-10;16;;;;;;72;;;;;;;;;69;;;;;;;;;;;;;;;;;;;;;;;
44825;3099002;ORIHUELA;2024-10-10;17;;;;;;55;;;;;;;;;82;;;;;;;;;;;;;;;;;;;;;;;
44826;3099002;ORIHUELA;2024-10-10;18;;;;;;79;;;;;;;;;90;;;;;;;;;;;;;;;;;;;;;;;
44827;3099002;ORIHUELA;2024-10-10;19;;;;;;73;;;;;;;;;98;;;;;;;;;;;;;;;;;;;;;;;
44828;3099002;ORIHUELA;2024-10-10;20;;;;;;53;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44829;3099002;ORIHUELA;2024-10-10;21;;;;;;35;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44830;3099002;ORIHUELA;2024-10-10;22;;;;;;18;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44831;3099002;ORIHUELA;2024-10-10;23;;;;;;12;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44832;3099002;ORIHUELA;2024-10-11;0;;;;;;14;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44833;3099002;ORIHUELA;2024-10-11;1;;;;;;15;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44834;3099002;ORIHUELA;2024-10-11;2;;;;;;21;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44835;3099002;ORIHUELA;2024-10-11;3;;;;;;24;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44836;3099002;ORIHUELA;2024-10-11;4;;;;;;26;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44837;3099002;ORIHUELA;2024-10-11;5;;;;;;28;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44838;3099002;ORIHUELA;2024-10-11;6;;;;;;35;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44839;3099002;ORIHUELA;2024-10-11;7;;;;;;31;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44840;3099002;ORIHUELA;2024-10-11;8;;;;;;27;;;;;;;;;97;;;;;;;;;;;;;;;;;;;;;;;
44841;3099002;ORIHUELA;2024-10-11;9;;;;;;36;;;;;;;;;92;;;;;;;;;;;;;;;;;;;;;;;
44842;3099002;ORIHUELA;2024-10-11;10;;;;;;40;;;;;;;;;89;;;;;;;;;;;;;;;;;;;;;;;
44843;3099002;ORIHUELA;2024-10-11;11;;;;;;51;;;;;;;;;78;;;;;;;;;;;;;;;;;;;;;;;
44844;3099002;ORIHUELA;2024-10-11;12;;;;;;69;;;;;;;;;69;;;;;;;;;;;;;;;;;;;;;;;
44845;3099002;ORIHUELA;2024-10-11;13;;;;;;83;;;;;;;;;73;;;;;;;;;;;;;;;;;;;;;;;
44846;3099002;ORIHUELA;2024-10-11;14;;;;;;95;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;
44847;3099002;ORIHUELA;2024-10-11;15;;;;;;96;;;;;;;;;82;;;;;;;;;;;;;;;;;;;;;;;
44848;3099002;ORIHUELA;2024-10-11;16;;;;;;94;;;;;;;;;82;;;;;;;;;;;;;;;;;;;;;;;
44849;3099002;ORIHUELA;2024-10-11;17;;;;;;88;;;;;;;;;88;;;;;;;;;;;;;;;;;;;;;;;
44850;3099002;ORIHUELA;2024-10-11;18;;;;;;73;;;;;;;;;93;;;;;;;;;;;;;;;;;;;;;;;
44851;3099002;ORIHUELA;2024-10-11;19;;;;;;51;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;;;
44852;3099002;ORIHUELA;2024-10-11;20;;;;;;30;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44853;3099002;ORIHUELA;2024-10-11;21;;;;;;15;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44854;3099002;ORIHUELA;2024-10-11;22;;;;;;22;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44855;3099002;ORIHUELA;2024-10-11;23;;;;;;19;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44856;3099002;ORIHUELA;2024-10-12;0;;;;;;8;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44857;3099002;ORIHUELA;2024-10-12;1;;;;;;7;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44858;3099002;ORIHUELA;2024-10-12;2;;;;;;7;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44859;3099002;ORIHUELA;2024-10-12;3;;;;;;7;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44860;3099002;ORIHUELA;2024-10-12;4;;;;;;6;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44861;3099002;ORIHUELA;2024-10-12;5;;;;;;6;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44862;3099002;ORIHUELA;2024-10-12;6;;;;;;6;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44863;3099002;ORIHUELA;2024-10-12;7;;;;;;6;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44864;3099002;ORIHUELA;2024-10-12;8;;;;;;10;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44865;3099002;ORIHUELA;2024-10-12;9;;;;;;26;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44866;3099002;ORIHUELA;2024-10-12;10;;;;;;54;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44867;3099002;ORIHUELA;2024-10-12;11;;;;;;61;;;;;;;;;97;;;;;;;;;;;;;;;;;;;;;;;
44868;3099002;ORIHUELA;2024-10-12;12;;;;;;72;;;;;;;;;95;;;;;;;;;;;;;;;;;;;;;;;
44869;3099002;ORIHUELA;2024-10-12;13;;;;;;74;;;;;;;;;87;;;;;;;;;;;;;;;;;;;;;;;
44870;3099002;ORIHUELA;2024-10-12;14;;;;;;100;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44871;3099002;ORIHUELA;2024-10-12;15;;;;;;98;;;;;;;;;98;;;;;;;;;;;;;;;;;;;;;;;
44872;3099002;ORIHUELA;2024-10-12;16;;;;;;96;;;;;;;;;99;;;;;;;;;;;;;;;;;;;;;;;
44873;3099002;ORIHUELA;2024-10-12;17;;;;;;96;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44874;3099002;ORIHUELA;2024-10-12;18;;;;;;81;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44875;3099002;ORIHUELA;2024-10-12;19;;;;;;49;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44876;3099002;ORIHUELA;2024-10-12;20;;;;;;33;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44877;3099002;ORIHUELA;2024-10-12;21;;;;;;17;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44878;3099002;ORIHUELA;2024-10-12;22;;;;;;18;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44879;3099002;ORIHUELA;2024-10-12;23;;;;;;21;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44880;3099002;ORIHUELA;2024-10-13;0;;;;;;27;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44881;3099002;ORIHUELA;2024-10-13;1;;;;;;25;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44882;3099002;ORIHUELA;2024-10-13;2;;;;;;17;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44883;3099002;ORIHUELA;2024-10-13;3;;;;;;17;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44884;3099002;ORIHUELA;2024-10-13;4;;;;;;25;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44885;3099002;ORIHUELA;2024-10-13;5;;;;;;14;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44886;3099002;ORIHUELA;2024-10-13;6;;;;;;12;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44887;3099002;ORIHUELA;2024-10-13;7;;;;;;10;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44888;3099002;ORIHUELA;2024-10-13;8;;;;;;14;;;;;;;;;100;;;;;;;;;;;;;;;;;;;;;;;
44889;3099002;ORIHUELA;2024-10-13;9;;;;;;20;;;;;;;;;91;;;;;;;;;;;;;;;;;;;;;;;
44890;3099002;ORIHUELA;2024-10-13;10;;;;;;49;;;;;;;;;80;;;;;;;;;;;;;;;;;;;;;;;
44891;3099002;ORIHUELA;2024-10-13;11;;;;;;82;;;;;;;;;81;;;;;;;;;;;;;;;;;;;;;;;
44892;3099002;ORIHUELA;2024-10-13;12;;;;;;84;;;;;;;;;82;;;;;;;;;;;;;;;;;;;;;;;
44893;3099002;ORIHUELA;2024-10-13;13;;;;;;90;;;;;;;;;78;;;;;;;;;;;;;;;;;;;;;;;
44894;3099002;ORIHUELA;2024-10-13;14;;;;;;89;;;;;;;;;78;;;;;;;;;;;;;;;;;;;;;;;
44895;3099002;ORIHUELA;2024-10-13;15;;;;;;89;;;;;;;;;82;;;;;;;;;;;;;;;;;;;;;;;
44896;3099002;ORIHUELA;2024-10-13;16;;;;;;88;;;;;;;;;84;;;;;;;;;;;;;;;;;;;;;;;
44897;3099002;ORIHUELA;2024-10-13;17;;;;;;88;;;;;;;;;86;;;;;;;;;;;;;;;;;;;;;;;
44898;3099002;ORIHUELA;2024-10-13;18;;;;;;81;;;;;;;;;92;;;;;;;;;;;;;;;;;;;;;;;
44899;3099002;ORIHUELA;2024-10-13;19;;;;;;76;;;;;;;;;96;;;;;;;;;;;;;;;;;;;;;;;
